status,tempo_empresa,moradia,tempo_emprestimo,idade,estado_civil,registros,trabalho,despesas,renda,ativos,dividas,valor_emprestimo,preco_do_bem
bom,6,própria,60,28,casada(o),não,autônomo,60,125,0,0,800,1700
ruim,13,alugada,36,44,casada(o),sim,autônomo,84,85,0,0,1150,1325
bom,13,própria,24,41,casada(o),não,fixo,60,167,6000,1122,400,850
ruim,0,pais,60,18,solteira(o),não,meio período,35,45,0,0,900,1001
bom,3,própria,60,43,casada(o),não,autônomo,45,174,9000,1692,1900,2374
ruim,2,própria,60,25,solteira(o),não,meio período,35,95,4500,3000,1080,1296
bom,20,própria,6,48,casada(o),sim,autônomo,35,NA,14000,0,500,1351
bom,25,própria,60,50,casada(o),sim,autônomo,75,314,10000,0,1350,1417
bom,1,alugada,60,21,solteira(o),não,fixo,46,110,0,0,1450,1517
bom,19,própria,60,35,casada(o),não,fixo,45,163,8000,340,1100,1269
bom,3,própria,30,37,casada(o),não,fixo,75,80,4000,0,650,1270
bom,16,própria,60,30,casada(o),não,fixo,35,110,5000,200,1000,1000
bom,0,própria,60,25,casada(o),não,meio período,35,90,1500,500,900,990
bom,1,própria,60,55,casada(o),não,outros,35,83,13000,0,900,925
bom,11,própria,60,27,casada(o),não,fixo,45,190,3000,0,1200,1537
ruim,6,pais,60,26,solteira(o),não,fixo,35,92,0,0,600,1300
ruim,2,própria,48,50,casada(o),não,meio período,35,80,4000,0,800,1330
bom,16,pais,36,45,solteira(o),não,fixo,35,76,0,0,500,1210
bom,4,alugada,60,26,casada(o),não,fixo,54,187,0,0,1500,1520
ruim,2,priv,60,53,casada(o),não,meio período,75,170,3000,180,1900,2180
bom,31,própria,24,58,casada(o),não,fixo,35,160,3000,0,700,700
bom,0,própria,18,44,casada(o),não,autônomo,60,109,NA,0,350,550
ruim,2,priv,60,28,casada(o),não,fixo,35,165,3000,0,500,1650
ruim,16,alugada,24,40,casada(o),não,autônomo,65,50,10000,5000,1400,1636
ruim,25,alugada,36,50,casada(o),sim,autônomo,64,36,0,0,625,650
bom,1,pais,36,21,solteira(o),não,meio período,35,92,2000,0,700,1162
ruim,7,outras,60,35,casada(o),sim,fixo,45,120,0,0,1400,1715
bom,7,outras,48,34,casada(o),não,autônomo,45,37,0,0,800,941
bom,40,outras,60,61,casada(o),sim,fixo,60,242,0,0,1000,1100
bom,4,própria,60,55,viúva(o),não,outros,35,NA,NA,0,1200,1318
bom,10,própria,48,36,casada(o),sim,autônomo,75,214,10000,0,1143,1143
ruim,16,alugada,48,37,casada(o),sim,fixo,68,234,0,0,1000,1606
bom,2,própria,36,34,casada(o),não,fixo,60,125,59000,900,1500,3000
bom,14,outras,48,36,casada(o),não,fixo,35,251,0,0,1000,1550
bom,3,própria,18,40,casada(o),não,fixo,45,140,4000,0,400,1772
bom,13,própria,24,47,casada(o),sim,fixo,75,300,12000,0,1000,1340
bom,18,própria,24,61,casada(o),não,autônomo,45,119,8000,0,1100,1340
bom,19,própria,48,37,casada(o),não,fixo,60,158,7000,3000,1000,1156
bom,15,própria,60,50,casada(o),não,fixo,35,91,3000,0,1150,1200
bom,1,pais,60,22,casada(o),não,meio período,35,195,120000,0,1550,1550
bom,2,própria,60,29,casada(o),sim,fixo,35,160,3000,0,900,1310
ruim,2,própria,60,26,solteira(o),sim,fixo,35,110,7000,0,535,1710
bom,30,própria,60,53,casada(o),não,autônomo,35,201,25000,0,1360,1450
bom,20,própria,24,51,casada(o),não,fixo,75,130,10000,0,500,1238
bom,7,própria,48,29,casada(o),não,fixo,35,68,3500,0,500,1700
bom,23,outras,36,56,separada(o),não,autônomo,35,157,0,0,1800,2320
bom,2,pais,48,25,solteira(o),sim,fixo,35,233,0,0,1000,1090
ruim,5,pais,24,26,solteira(o),sim,fixo,35,104,0,0,1000,1314
bom,18,própria,60,34,casada(o),não,fixo,35,168,12000,0,800,1103
bom,3,pais,48,48,casada(o),não,fixo,35,120,0,0,1300,1470
bom,1,própria,60,22,casada(o),sim,fixo,45,230,2000,288,800,1588
ruim,1,própria,60,55,casada(o),sim,outros,45,136,30000,0,1400,1424
bom,28,própria,60,52,casada(o),não,fixo,35,185,4000,1000,900,1428
bom,7,própria,60,47,casada(o),não,fixo,75,155,3000,200,675,975
bom,9,alugada,60,25,casada(o),não,fixo,50,145,0,0,1100,1250
bom,1,alugada,60,28,casada(o),não,fixo,62,169,0,0,1200,2068
ruim,0,alugada,48,52,solteira(o),sim,fixo,49,135,0,0,1000,1200
bom,8,priv,60,49,casada(o),não,fixo,45,120,3000,0,900,985
bom,10,própria,30,37,casada(o),não,fixo,60,200,7000,0,750,1923
ruim,7,pais,36,31,separada(o),não,fixo,35,197,0,0,1200,1200
bom,5,própria,48,48,casada(o),não,fixo,60,130,5000,0,650,795
bom,7,própria,36,25,solteira(o),não,fixo,35,55,9000,0,1000,1215
bom,2,pais,48,29,solteira(o),não,fixo,35,111,0,0,1000,1854
ruim,3,priv,48,28,casada(o),não,fixo,60,136,3500,2500,1000,1200
bom,45,própria,30,64,casada(o),não,autônomo,45,157,20000,0,1000,1588
ruim,10,própria,60,49,viúva(o),não,fixo,35,160,3000,0,1650,1659
bom,0,pais,36,22,solteira(o),não,meio período,35,81,2500,0,400,775
bom,16,própria,60,31,casada(o),não,fixo,60,160,12000,0,1850,1862
bom,10,própria,24,52,casada(o),não,fixo,60,81,5000,0,250,1003
bom,17,própria,24,51,casada(o),não,autônomo,35,NA,5000,0,800,1630
bom,25,própria,60,50,casada(o),não,fixo,75,85,8000,0,1500,2075
bom,15,própria,48,40,solteira(o),não,fixo,35,95,7000,4000,800,1086
bom,27,própria,12,45,casada(o),não,fixo,60,142,5000,0,400,985
bom,6,própria,60,63,viúva(o),não,outros,35,54,13000,0,1000,1063
bom,1,outras,24,20,solteira(o),não,meio período,45,48,3000,0,700,980
ruim,14,própria,36,37,casada(o),sim,fixo,75,120,13000,3500,1250,1350
bom,6,própria,48,53,casada(o),não,autônomo,60,178,15000,0,800,1371
ruim,8,outras,60,28,divorciada(o),sim,fixo,35,102,0,0,1100,1421
ruim,5,própria,36,59,casada(o),não,autônomo,35,NA,NA,0,700,1100
bom,8,pais,48,24,solteira(o),não,fixo,35,96,0,0,1000,1540
bom,2,pais,60,26,solteira(o),não,autônomo,35,8,0,0,900,984
ruim,33,alugada,60,53,casada(o),não,fixo,46,106,0,0,850,1371
bom,13,própria,36,40,casada(o),não,fixo,45,193,3000,0,700,1000
ruim,2,própria,36,22,solteira(o),não,autônomo,35,NA,11000,0,375,450
bom,5,pais,60,23,solteira(o),não,fixo,35,120,0,0,1300,2100
ruim,11,própria,60,42,casada(o),não,fixo,60,80,3600,0,1200,1322
bom,8,própria,60,31,casada(o),não,fixo,35,98,5000,1000,1400,1720
bom,0,pais,60,24,solteira(o),sim,fixo,35,241,0,0,1100,1600
bom,2,pais,60,48,casada(o),sim,fixo,45,106,1500,0,1000,1253
bom,8,própria,24,25,casada(o),não,fixo,35,160,3000,0,800,1092
bom,3,alugada,48,28,solteira(o),não,fixo,51,160,0,0,550,1440
ruim,6,alugada,60,47,casada(o),sim,autônomo,45,NA,3000,0,1000,1000
bom,14,própria,36,40,casada(o),não,fixo,45,80,3000,0,900,1263
bom,30,própria,48,66,casada(o),não,autônomo,35,178,7000,0,1000,1108
ruim,0,alugada,36,55,casada(o),sim,fixo,94,193,0,0,600,1100
ruim,2,pais,60,22,solteira(o),não,fixo,35,60,0,0,1175,1175
ruim,1,alugada,48,29,viúva(o),não,outros,43,80,0,0,1250,1500
bom,13,outras,60,37,casada(o),não,fixo,60,103,NA,0,1300,1966
bom,20,própria,60,51,casada(o),não,fixo,45,107,2000,0,1000,1536
bom,4,alugada,36,60,separada(o),não,fixo,46,111,0,0,500,750
bom,1,própria,60,60,casada(o),não,outros,45,200,7000,0,1000,1179
bom,8,própria,48,34,casada(o),não,autônomo,45,NA,8000,3600,600,1699
ruim,0,própria,60,58,solteira(o),não,outros,35,19,NA,0,700,1332
ruim,0,outras,48,32,solteira(o),não,meio período,35,182,0,0,800,907
bom,25,própria,36,46,casada(o),não,fixo,90,145,12000,0,1100,2400
ruim,4,alugada,60,23,solteira(o),sim,fixo,45,97,0,0,1250,1635
bom,8,outras,30,40,casada(o),não,fixo,45,148,0,0,850,1370
bom,21,própria,36,44,casada(o),não,fixo,75,170,4000,0,1200,1650
ruim,10,própria,48,50,separada(o),não,autônomo,35,NA,80000,0,1800,2038
ruim,1,alugada,36,47,casada(o),sim,autônomo,105,NA,0,0,500,500
bom,5,alugada,36,33,casada(o),não,meio período,52,73,0,0,400,750
ruim,2,outras,60,45,casada(o),sim,meio período,60,90,0,0,1000,1457
bom,12,própria,60,39,solteira(o),sim,fixo,35,125,4000,0,1000,1516
bom,2,pais,60,22,solteira(o),não,autônomo,35,115,0,0,1250,1263
bom,8,própria,60,29,casada(o),não,fixo,45,192,6000,2500,1300,1595
bom,3,própria,60,32,solteira(o),não,fixo,35,84,5000,3000,600,999
bom,2,pais,60,25,casada(o),não,autônomo,35,150,2000,0,1000,1302
bom,2,alugada,36,31,casada(o),não,autônomo,46,111,0,0,1000,1800
ruim,0,alugada,48,25,casada(o),sim,meio período,49,139,0,0,1450,1701
bom,7,alugada,60,33,casada(o),não,fixo,84,240,0,0,1000,1928
ruim,2,pais,36,21,solteira(o),não,fixo,35,50,0,0,500,900
ruim,0,pais,48,26,casada(o),não,meio período,45,76,0,0,700,2300
bom,1,própria,48,48,casada(o),não,autônomo,45,188,14000,0,900,1082
bom,30,alugada,36,53,casada(o),não,meio período,70,95,0,0,800,800
bom,3,própria,48,63,casada(o),não,outros,35,145,4000,0,350,969
bom,3,alugada,60,36,casada(o),não,meio período,42,72,0,0,850,1263
bom,0,pais,36,20,solteira(o),não,meio período,35,120,0,0,1100,1100
bom,4,pais,48,23,solteira(o),não,fixo,35,85,0,0,1200,1350
bom,10,priv,36,47,casada(o),sim,fixo,45,60,5000,0,250,1343
bom,8,própria,12,32,casada(o),sim,fixo,45,211,4500,0,800,2014
ruim,0,própria,48,54,viúva(o),não,meio período,35,67,5000,0,760,860
bom,3,própria,60,28,casada(o),não,meio período,35,143,5500,3000,1150,1292
ruim,1,alugada,48,30,solteira(o),não,autônomo,35,NA,0,0,1300,1500
ruim,15,própria,24,47,casada(o),sim,autônomo,45,NA,5000,0,250,500
bom,1,própria,60,42,casada(o),não,fixo,60,76,5000,0,1000,1299
bom,8,própria,60,30,casada(o),não,fixo,60,106,7000,4000,700,999
bom,20,própria,36,51,casada(o),não,fixo,45,90,3500,0,675,775
ruim,11,priv,60,39,casada(o),não,fixo,60,120,3000,1000,1450,1499
ruim,2,pais,60,35,casada(o),não,meio período,45,85,0,0,1000,1542
ruim,1,pais,60,22,casada(o),sim,meio período,45,183,0,0,1600,1739
ruim,7,própria,60,25,casada(o),não,fixo,35,75,3000,0,1350,1674
bom,0,própria,60,50,solteira(o),não,fixo,35,120,0,0,1400,1430
bom,22,própria,48,39,solteira(o),não,fixo,35,83,2500,0,650,1265
bom,1,própria,48,41,casada(o),não,autônomo,60,102,4000,0,1000,1090
ruim,1,alugada,36,37,casada(o),sim,fixo,97,71,0,0,1300,1700
bom,1,pais,60,45,casada(o),sim,fixo,60,92,6000,0,1220,1466
bom,18,alugada,60,53,casada(o),não,fixo,71,107,4000,0,1300,1450
bom,5,alugada,36,52,casada(o),sim,autônomo,35,NA,0,0,850,950
bom,8,pais,12,27,solteira(o),não,autônomo,35,150,3000,0,275,550
bom,0,alugada,60,21,solteira(o),não,fixo,47,120,0,0,1400,1550
ruim,7,priv,48,30,casada(o),não,meio período,60,112,1500,0,900,1165
bom,3,própria,36,42,casada(o),não,fixo,60,60,6000,0,1200,1500
bom,0,alugada,36,34,solteira(o),não,meio período,43,78,0,0,1200,1550
bom,6,própria,36,36,casada(o),não,fixo,60,73,3500,0,475,675
bom,7,alugada,60,34,casada(o),não,fixo,48,130,0,0,1150,1549
bom,14,própria,18,29,casada(o),não,fixo,35,165,6000,2500,600,1370
bom,4,própria,60,39,casada(o),não,autônomo,45,NA,7500,0,1300,1508
ruim,1,pais,60,33,casada(o),sim,autônomo,45,NA,0,0,1000,1471
ruim,0,alugada,60,33,casada(o),não,meio período,77,166,0,0,850,984
bom,21,pais,60,39,casada(o),sim,fixo,60,210,5000,0,1500,1787
bom,12,própria,60,40,casada(o),sim,fixo,45,110,11500,1750,800,1594
ruim,0,própria,60,38,casada(o),não,fixo,45,87,10000,4500,900,1000
bom,10,própria,60,40,casada(o),não,fixo,60,194,7000,0,1600,2171
ruim,10,própria,36,37,separada(o),sim,fixo,60,150,30000,3000,1000,1400
bom,45,própria,12,60,casada(o),não,autônomo,35,52,19000,0,550,1240
ruim,0,própria,60,32,casada(o),sim,fixo,35,75,4500,1000,900,1084
ruim,0,própria,60,37,casada(o),não,autônomo,90,NA,8000,4000,1550,1557
ruim,2,própria,60,32,casada(o),não,fixo,60,182,3000,350,1300,1662
bom,22,pais,24,51,casada(o),não,fixo,45,201,0,0,800,1385
bom,0,própria,60,30,casada(o),não,fixo,45,180,5000,0,1600,1924
ruim,0,pais,36,24,solteira(o),não,meio período,35,100,0,0,1000,2000
bom,30,alugada,60,55,casada(o),não,fixo,57,115,10000,0,900,1000
bom,13,priv,42,46,casada(o),não,fixo,60,75,3000,600,1200,1569
ruim,3,própria,60,28,casada(o),não,fixo,45,210,5000,2700,1100,1516
bom,2,pais,24,24,solteira(o),não,fixo,35,110,0,0,1000,1589
bom,5,própria,30,53,solteira(o),não,autônomo,35,700,23000,0,1500,2150
ruim,8,alugada,60,30,casada(o),não,fixo,85,103,0,0,1090,1090
ruim,2,pais,48,20,solteira(o),não,fixo,105,130,2500,0,1750,1998
ruim,15,própria,60,53,separada(o),não,fixo,35,95,16500,0,1600,1955
ruim,15,própria,60,37,casada(o),não,fixo,75,200,9000,2500,1400,1699
bom,9,própria,36,31,casada(o),não,fixo,35,161,14000,0,1200,1705
ruim,0,pais,48,26,solteira(o),sim,autônomo,35,101,0,0,1500,1703
bom,2,própria,48,41,casada(o),não,fixo,75,120,7500,4750,900,1411
bom,14,alugada,48,32,casada(o),não,fixo,72,115,0,0,350,410
bom,15,própria,60,35,solteira(o),sim,fixo,35,150,5000,2800,1300,1332
bom,0,pais,36,37,casada(o),sim,fixo,45,230,7000,0,2800,4200
bom,13,própria,48,27,casada(o),não,fixo,45,118,10000,7200,1100,1397
ruim,1,priv,60,41,casada(o),sim,meio período,45,93,3000,0,1900,2230
bom,9,própria,48,49,casada(o),não,fixo,60,149,12000,0,700,1975
bom,16,própria,60,30,casada(o),não,fixo,35,95,2000,0,1300,1700
ruim,1,própria,24,34,casada(o),sim,autônomo,60,250,3000,0,1100,1281
ruim,3,alugada,60,30,casada(o),não,autônomo,45,NA,0,0,1150,1395
bom,12,própria,36,50,casada(o),não,fixo,75,190,5000,0,1070,1500
bom,0,pais,48,23,solteira(o),não,fixo,35,56,0,0,325,1202
ruim,0,pais,48,21,solteira(o),não,meio período,35,70,0,0,1200,1600
bom,6,alugada,36,36,casada(o),sim,fixo,56,208,0,0,600,1432
bom,22,alugada,60,48,casada(o),não,fixo,66,210,0,0,1200,1233
ruim,10,outras,36,45,casada(o),sim,fixo,45,102,0,0,535,585
ruim,10,alugada,36,35,solteira(o),não,autônomo,40,50,NA,NA,500,1050
bom,10,própria,12,56,viúva(o),não,outros,35,214,53500,0,1150,1300
bom,3,pais,60,27,casada(o),não,fixo,45,140,5000,0,1400,1721
ruim,6,outras,36,35,casada(o),não,autônomo,35,23,3000,0,250,350
bom,14,própria,60,31,casada(o),não,fixo,60,110,5500,2500,1000,1314
ruim,1,alugada,60,26,casada(o),não,meio período,48,127,0,0,1250,1655
bom,1,pais,24,21,solteira(o),não,fixo,35,60,0,0,250,450
ruim,3,pais,60,29,solteira(o),não,autônomo,35,NA,0,0,1500,2500
bom,26,própria,36,46,casada(o),não,fixo,45,184,5000,0,1000,1535
bom,2,própria,60,60,casada(o),não,fixo,35,87,2500,0,1000,1150
bom,32,alugada,60,47,separada(o),sim,fixo,47,120,3000,0,1400,1995
bom,7,própria,60,60,casada(o),não,fixo,45,145,5000,0,1350,1363
ruim,11,própria,60,58,casada(o),não,fixo,35,81,11000,0,1400,1550
bom,15,outras,60,50,casada(o),não,fixo,35,92,6000,0,900,982
bom,2,alugada,36,27,solteira(o),não,fixo,70,97,0,0,500,985
bom,22,própria,36,48,casada(o),não,fixo,45,150,5000,0,650,750
bom,2,alugada,36,27,casada(o),não,fixo,45,102,0,0,600,650
ruim,23,própria,60,57,casada(o),não,fixo,35,99,2500,0,900,1077
ruim,1,alugada,36,24,casada(o),não,meio período,41,56,0,0,500,585
bom,33,outras,36,56,casada(o),não,fixo,35,80,3500,0,800,981
ruim,3,pais,60,20,solteira(o),não,fixo,35,94,0,0,1300,1365
bom,0,pais,60,23,solteira(o),não,meio período,35,205,0,0,1100,1258
bom,26,alugada,60,40,casada(o),não,fixo,47,118,0,0,1260,1450
ruim,12,outras,60,34,casada(o),não,fixo,60,113,1500,0,1050,1087
ruim,14,priv,36,45,separada(o),sim,fixo,35,120,2500,0,1150,1350
bom,8,própria,60,41,casada(o),não,fixo,60,70,5000,0,900,1300
ruim,2,outras,48,29,solteira(o),não,fixo,35,105,0,0,1600,2074
ruim,2,outras,60,26,solteira(o),sim,meio período,35,55,0,0,1500,1543
bom,3,alugada,60,31,casada(o),não,autônomo,70,102,0,0,1100,1305
bom,6,pais,36,23,solteira(o),não,fixo,35,79,6000,0,550,652
bom,2,priv,60,30,casada(o),não,fixo,60,152,3500,750,800,865
bom,9,alugada,60,32,casada(o),não,fixo,71,105,0,0,700,1800
ruim,25,outras,48,50,separada(o),sim,fixo,35,89,0,0,800,2300
ruim,5,priv,60,37,casada(o),não,meio período,60,95,2000,0,1065,1165
bom,2,alugada,60,29,casada(o),sim,fixo,69,91,0,0,1000,1268
bom,20,própria,60,56,casada(o),não,fixo,35,96,5000,0,950,1092
bom,2,alugada,36,19,solteira(o),não,fixo,48,128,0,0,1400,1650
ruim,1,alugada,60,28,solteira(o),sim,fixo,47,120,0,0,1400,1690
ruim,2,pais,30,28,solteira(o),não,meio período,35,70,0,0,550,875
bom,18,priv,60,42,casada(o),não,fixo,90,162,2500,400,1550,1615
bom,30,NA,60,55,casada(o),não,autônomo,45,81,19000,0,900,1560
bom,36,própria,60,51,casada(o),não,fixo,35,205,4000,0,950,1017
bom,20,pais,36,45,casada(o),não,autônomo,60,71,5000,0,1000,1390
bom,3,própria,48,28,casada(o),não,fixo,35,177,4000,3000,1150,1638
bom,2,própria,36,42,casada(o),não,fixo,45,92,800,0,1200,2274
ruim,0,alugada,36,41,casada(o),não,autônomo,35,NA,0,0,800,1250
ruim,0,pais,36,28,solteira(o),não,meio período,35,67,3500,0,1500,1539
bom,1,própria,36,36,casada(o),não,fixo,35,100,7000,0,2000,2500
ruim,1,pais,60,35,solteira(o),não,fixo,35,75,0,0,1340,1350
bom,30,própria,60,55,casada(o),não,autônomo,35,100,70000,0,1175,1574
bom,1,própria,12,22,casada(o),não,fixo,35,117,4000,0,275,450
bom,2,outras,48,24,casada(o),não,fixo,35,63,4000,0,700,985
bom,4,outras,60,25,casada(o),não,fixo,35,146,0,0,800,1400
bom,3,pais,48,26,solteira(o),não,fixo,35,200,0,0,1400,1500
bom,10,própria,60,35,separada(o),não,fixo,35,300,5000,2500,1350,1369
ruim,4,própria,60,40,casada(o),sim,fixo,60,231,7000,3000,1100,1291
bom,1,alugada,60,34,casada(o),não,fixo,58,130,0,0,1000,1101
bom,12,própria,24,38,casada(o),não,fixo,60,114,4000,600,400,1169
bom,2,própria,12,30,casada(o),não,fixo,35,110,15000,0,700,1355
bom,1,própria,48,41,casada(o),não,fixo,60,72,7000,0,700,985
ruim,0,alugada,36,38,separada(o),não,fixo,48,125,0,0,500,585
ruim,5,alugada,48,33,casada(o),sim,autônomo,60,NA,0,0,2000,2652
bom,1,alugada,60,32,casada(o),não,meio período,75,154,0,0,1500,1517
bom,15,própria,60,29,casada(o),sim,fixo,60,100,12000,0,500,2038
bom,22,alugada,60,38,casada(o),não,fixo,70,100,0,0,500,982
ruim,0,pais,60,25,solteira(o),não,meio período,35,82,0,0,700,1715
bom,10,própria,12,42,casada(o),sim,autônomo,35,105,4000,0,380,913
bom,19,própria,48,52,casada(o),não,fixo,60,68,6000,0,850,1393
bom,8,própria,24,40,casada(o),não,autônomo,45,107,3500,0,400,475
bom,12,própria,36,55,casada(o),não,fixo,45,104,5000,0,275,575
ruim,1,outras,36,46,casada(o),sim,fixo,35,150,0,0,3000,4250
bom,15,própria,60,58,casada(o),não,meio período,35,100,12000,0,1300,1380
bom,25,NA,36,48,casada(o),sim,autônomo,60,82,20000,0,1200,1588
bom,40,própria,60,54,casada(o),sim,fixo,45,220,13500,0,1543,1668
bom,25,própria,60,53,casada(o),sim,fixo,35,116,3000,42,1450,1524
bom,24,própria,36,61,casada(o),não,fixo,35,230,10000,0,600,1350
ruim,3,própria,48,21,solteira(o),não,fixo,35,466,6000,0,2700,3100
bom,5,alugada,36,32,casada(o),não,fixo,61,159,0,0,800,890
ruim,3,pais,48,24,casada(o),sim,fixo,45,58,0,0,1000,1650
bom,4,alugada,60,25,casada(o),não,fixo,51,163,0,0,1000,1197
ruim,8,pais,60,38,casada(o),não,autônomo,60,NA,0,0,1300,1480
bom,5,própria,36,34,casada(o),não,fixo,45,137,20000,0,3000,5000
bom,3,outras,48,39,casada(o),não,autônomo,60,50,5000,0,900,1177
bom,12,própria,60,45,casada(o),não,fixo,75,131,5000,0,1150,1452
bom,12,própria,36,43,casada(o),não,fixo,45,70,5000,0,700,1487
ruim,3,priv,60,36,casada(o),não,autônomo,60,NA,3000,120,1600,1689
bom,2,alugada,48,34,separada(o),sim,fixo,44,90,7000,0,600,1063
bom,12,priv,48,51,casada(o),não,fixo,45,110,3000,800,1100,1300
bom,20,própria,6,40,casada(o),não,autônomo,60,300,60000,0,600,1904
bom,18,própria,36,38,casada(o),não,fixo,60,104,6000,0,750,1367
bom,3,pais,36,29,solteira(o),sim,fixo,35,108,0,0,1000,1245
ruim,5,própria,60,49,casada(o),sim,fixo,75,148,3000,200,1500,1657
bom,3,própria,48,33,casada(o),não,fixo,45,208,10000,4800,900,1232
ruim,0,outras,36,21,solteira(o),não,meio período,35,48,0,0,400,650
bom,23,própria,36,45,casada(o),não,fixo,45,230,7500,0,1350,1520
bom,12,outras,36,33,casada(o),não,fixo,45,267,0,0,1000,1696
bom,2,pais,48,22,solteira(o),sim,fixo,35,187,15000,0,1100,1170
bom,20,própria,48,52,casada(o),sim,fixo,60,170,9000,0,1900,2320
bom,7,própria,60,28,casada(o),não,fixo,45,88,30000,0,2500,3415
ruim,0,pais,36,31,solteira(o),não,meio período,35,71,0,0,1000,1454
bom,3,própria,48,26,casada(o),não,fixo,35,92,5000,0,600,1550
ruim,0,própria,60,34,casada(o),sim,outros,45,95,10000,360,1350,1766
ruim,2,alugada,48,20,solteira(o),não,fixo,48,125,0,0,1150,1234
ruim,6,alugada,36,36,casada(o),sim,fixo,74,138,0,0,1350,1750
ruim,3,própria,60,35,casada(o),sim,fixo,60,143,7000,0,2100,3038
bom,16,própria,60,31,casada(o),não,fixo,35,218,14000,2800,300,1373
bom,14,própria,60,32,casada(o),sim,fixo,45,120,5000,0,400,965
bom,6,pais,36,33,solteira(o),não,fixo,35,120,0,0,425,600
bom,13,própria,60,32,divorciada(o),não,fixo,60,130,8000,5000,1400,1508
bom,25,priv,60,49,casada(o),não,fixo,35,165,5000,0,1720,2084
bom,2,própria,36,24,casada(o),não,autônomo,45,NA,4000,1900,700,1780
bom,25,própria,60,41,casada(o),sim,fixo,45,114,5500,4500,1600,1665
bom,2,pais,60,25,solteira(o),não,fixo,35,84,0,0,1150,1705
bom,1,priv,60,24,solteira(o),não,fixo,35,174,7000,6500,950,1468
ruim,12,alugada,36,36,casada(o),sim,fixo,74,140,0,0,1400,1725
bom,10,própria,6,52,casada(o),não,autônomo,35,142,24000,0,300,1064
ruim,3,alugada,60,24,casada(o),não,fixo,54,90,0,0,1442,1597
bom,9,outras,60,25,casada(o),não,fixo,35,75,0,0,700,1381
bom,1,alugada,60,26,solteira(o),não,meio período,42,74,0,0,750,778
ruim,2,alugada,60,41,casada(o),sim,fixo,57,124,0,0,1200,1496
ruim,1,alugada,36,22,solteira(o),não,fixo,46,110,0,0,900,950
bom,16,própria,48,55,casada(o),não,fixo,45,120,2500,0,650,1551
bom,6,própria,60,52,casada(o),não,fixo,60,205,7000,3500,1000,1151
bom,40,própria,36,58,casada(o),não,autônomo,45,NA,26000,0,1500,2554
bom,0,pais,48,21,solteira(o),sim,fixo,35,140,0,0,1350,1566
bom,3,pais,36,21,solteira(o),não,autônomo,45,38,3000,0,500,620
ruim,5,própria,60,30,casada(o),sim,autônomo,45,107,8000,0,2500,3106
bom,5,alugada,60,50,casada(o),não,fixo,53,77,0,0,700,1493
bom,3,própria,60,31,casada(o),sim,fixo,45,190,5000,3500,600,1570
bom,0,própria,48,65,casada(o),não,outros,45,175,5000,0,600,1176
bom,25,própria,36,54,casada(o),sim,autônomo,45,285,7000,0,900,1383
